1.500000000000000000e+00 2.576121595013039500e-03 1.055334533245830542e-01 9.165664431527185962e-02 9.876537449320518802e-02 9.694360958572609266e-02 7.784323482901547853e-02 8.792399888778767991e-02 8.780978174412204518e-02 8.481860688236107781e-02
1.600000000000000089e+00 1.966314056900339557e-02 1.260120466128887839e-01 7.064670477889273270e-02 1.044415769105123265e-01 9.406261714985576783e-02 1.020299747617765540e-01 1.033292331194154701e-01 9.970813196742425721e-02 1.009117886333151665e-01
1.700000000000000178e+00 2.075691940887406384e-01 1.020938918348905100e-01 6.630813254128101186e-02 1.358002200630121503e-01 9.010441112381975537e-02 1.196604321662545212e-01 1.184833350664918628e-01 1.198716694526106297e-01 1.164334823414330811e-01
1.800000000000000044e+00 2.447876550946037344e-01 1.167338950642250878e-01 8.140309513179647127e-02 1.166901529450001113e-01 1.386707436192571863e-01 1.242357992308211062e-01 1.301866423934032180e-01 1.330618843683040453e-01 1.333194787726670327e-01
1.900000000000000133e+00 1.160415923869964339e-01 1.811244549176124208e-01 1.120828224778873394e-01 1.536074473982862731e-01 1.633921293910280681e-01 1.470577648311436059e-01 1.493060449057629357e-01 1.488274508779597605e-01 1.456291132252300891e-01
2.000000000000000000e+00 2.766716504262511922e-02 1.339350622258034251e-01 1.992986242915178730e-01 1.629155983620204362e-01 1.747068342567208721e-01 1.603377358103596495e-01 1.562761861529431973e-01 1.584744834063643582e-01 1.623810798768868524e-01
2.100000000000000089e+00 4.148492643142451808e-01 2.210216762940884760e-01 1.606515171639405493e-01 1.899046687697714120e-01 1.760969248056292180e-01 1.726222410846184885e-01 1.740217977640116653e-01 1.691744854489315442e-01 1.710670000836084226e-01
2.200000000000000178e+00 2.842553407791847953e-01 2.083532092835892191e-01 1.262326818489296620e-01 2.075318603986833765e-01 1.757518024627793274e-01 1.778372172856949041e-01 1.854160459600055211e-01 1.815979933673926572e-01 1.839985894840957259e-01
2.300000000000000266e+00 2.185914093293843119e-01 2.893530240910942575e-01 2.321097777900294201e-01 1.677341274714468367e-01 1.993579651730512103e-01 2.005580701557342915e-01 1.904136651796252133e-01 1.903367782301241262e-01 1.918466233522331532e-01
2.400000000000000355e+00 2.515896107857034103e-01 2.842536717739356789e-01 2.387742276839058264e-01 2.107949448706048778e-01 2.020358875720968395e-01 2.012413681930791676e-01 2.022535795387754576e-01 1.970535656092250731e-01 2.006111277327267406e-01
2.500000000000000000e+00 5.909290471933187350e-02 2.306927780260885352e-01 2.568193682824750912e-01 1.789884248196315086e-01 2.148180707200574302e-01 1.964774328814228865e-01 2.089628011577098488e-01 2.037393141758583603e-01 2.062075943537110545e-01
2.600000000000000089e+00 3.186608904245117335e-01 1.601071278428761735e-01 2.436555313255131250e-01 1.936233961550838378e-01 2.086768627093470718e-01 2.097850557467742239e-01 2.056866688209420535e-01 2.089878431037929252e-01 2.078372369632131011e-01
2.700000000000000178e+00 2.800826631190695970e-01 2.044404205719864698e-01 2.057637280604017183e-01 2.125860098485194971e-01 2.140726671031805972e-01 2.106934706440236338e-01 2.067958256025568542e-01 2.096944608351012929e-01 2.097294894477930438e-01
2.800000000000000266e+00 3.524009423789187245e-01 1.438883998702125688e-01 1.682958612899483342e-01 2.150093726931494864e-01 1.970335979632899526e-01 2.176351315968974021e-01 2.097626459888783934e-01 2.089672870722655840e-01 2.092260006017010177e-01
2.900000000000000355e+00 -5.434864751958062845e-03 1.827982037660811632e-01 1.687087121745302898e-01 1.957495955738919047e-01 2.104501365626116893e-01 2.020253470437505805e-01 1.985122373264545936e-01 2.023863103015961784e-01 2.029852056061188514e-01
3.000000000000000000e+00 1.738108609648957303e-01 2.314710523496077421e-01 2.232385274122062335e-01 2.216130177856767691e-01 2.016715842020401772e-01 1.896586386625108422e-01 2.062622530791617670e-01 1.966040512362345338e-01 1.960816857447488237e-01
3.100000000000000089e+00 1.725547812732617092e-01 1.807213920941722618e-01 1.648715359876403996e-01 1.775874366084132794e-01 1.932237838616345793e-01 1.849303687085345205e-01 1.884548173638440349e-01 1.883256502549062184e-01 1.855850872528419793e-01
3.200000000000000178e+00 1.738822616646316932e-01 9.094686544664133676e-02 1.606078717809450995e-01 1.460868403382915848e-01 1.804283610957395922e-01 1.775879026409604156e-01 1.753892630344094927e-01 1.704782302793444448e-01 1.724027803200788855e-01
3.300000000000000266e+00 2.364959290950535697e-01 1.848767830763656805e-01 1.334625192344661426e-01 1.506939147485630293e-01 1.491257885949049677e-01 1.537060962023939492e-01 1.550718970302790156e-01 1.545373500190627969e-01 1.559856185178959687e-01
3.400000000000000355e+00 1.622104182032874098e-03 1.731164636966920911e-01 1.170798200510771575e-01 1.291261881322548766e-01 1.446725571717946413e-01 1.251634393325350147e-01 1.328219628198917257e-01 1.350413272057428282e-01 1.353800842945220018e-01
3.500000000000000000e+00 -6.911154918314674211e-02 1.281824387990575520e-01 8.545096727783385582e-02 1.454404539249099515e-01 1.233191805882625919e-01 1.217302260503181216e-01 1.187771018099421649e-01 1.134689077929216944e-01 1.128545248291731862e-01
3.600000000000000089e+00 2.376373757522106944e-01 1.101212783511764520e-01 1.282741042886087757e-01 6.275693555207019492e-02 8.570615608772297334e-02 8.812195994849358893e-02 9.170880797721912836e-02 9.047379008219688656e-02 9.021876294998842916e-02
3.700000000000000178e+00 -1.858763770899551915e-01 2.208739520122363770e-02 7.360454226944065925e-02 6.770173846269769702e-02 6.331649140087705629e-02 4.949470160573884309e-02 6.472305081833998330e-02 6.000966323400096225e-02 6.074039340576714574e-02
3.800000000000000266e+00 -1.387000395433754529e-02 -5.017550310439079786e-03 6.059648139594753236e-02 2.277621002843774334e-02 2.809122053571909070e-02 2.333766813648035718e-02 3.017812747717389318e-02 2.930353424601387508e-02 3.073983095909881696e-02
3.900000000000000355e+00 -3.929305205347673885e-02 4.125014065756434783e-03 -5.642935158734226769e-02 1.874529081116209882e-03 -2.126009686133401716e-02 -6.753652685465155736e-03 -2.778427715501821833e-03 -3.518344931143812734e-03 -2.606226000528010043e-03
4.000000000000000000e+00 -2.560349556506636426e-01 -6.578974978777091254e-02 1.671323628961889074e-02 -7.805099263815928889e-02 -5.463989241324600232e-02 -4.467421371911783207e-02 -4.066463080880926284e-02 -3.653919087037019175e-02 -3.720246427311704046e-02
4.100000000000000533e+00 5.966964977475883170e-02 2.788219109432238385e-02 -1.286399223786427737e-01 -7.161458900199929589e-02 -6.025112181676627737e-02 -7.821588787202972404e-02 -7.919195607691505157e-02 -7.554954139115209466e-02 -7.551305406070710213e-02
4.200000000000000178e+00 -9.386062436260053654e-02 -1.340859142370634249e-01 -1.378479339397248593e-01 -9.930891995431215258e-02 -1.094883971310024323e-01 -1.173769732442509622e-01 -1.181532266750976307e-01 -1.169651192195538814e-01 -1.143677426506859579e-01
4.299999999999999822e+00 -2.356137839391798661e-01 -1.029357679471989973e-01 -8.499586025965978620e-02 -1.696167112802209054e-01 -1.582180014722826822e-01 -1.493917330025097689e-01 -1.579415082683252036e-01 -1.583375060654293176e-01 -1.558578623283336795e-01
4.400000000000000355e+00 -1.705170377724598563e-01 -8.889547225968841282e-02 -2.285416214633882448e-01 -1.935133165885946638e-01 -1.846735639750617664e-01 -1.979320468048788306e-01 -2.004366825157268550e-01 -2.013094295144189361e-01 -2.003403046244794095e-01
4.500000000000000000e+00 -2.145799335333138380e-01 -3.040076869151055461e-01 -2.690994912394950589e-01 -2.525350037064140740e-01 -2.483991388857266225e-01 -2.478227243406211366e-01 -2.432541681612724604e-01 -2.442821352209089691e-01 -2.440217206157704599e-01
4.600000000000000533e+00 -3.096347019605255046e-01 -3.176904884030971599e-01 -2.732869828567906501e-01 -3.273138956596634008e-01 -2.642177718368184935e-01 -2.840171181552187951e-01 -2.873955124285306750e-01 -2.935520011995422229e-01 -2.893305066350849719e-01
4.700000000000000178e+00 -3.551354824327518922e-01 -4.524813840581163316e-01 -3.782435565349624995e-01 -3.198996717464610007e-01 -3.431998139916891954e-01 -3.352465668486420691e-01 -3.306617382025974217e-01 -3.337017861203071534e-01 -3.359371637294838453e-01
4.800000000000000711e+00 -2.269979896388758522e-01 -3.977738878496653863e-01 -3.769802748562164907e-01 -3.507047088884988617e-01 -3.570446255743905395e-01 -3.812368742089543572e-01 -3.854804989895243561e-01 -3.822880553144472060e-01 -3.829059621369651500e-01
4.900000000000000355e+00 -4.266673788267518197e-01 -3.337040688439739666e-01 -4.729071731268149614e-01 -4.169027778974012666e-01 -4.252694962101055132e-01 -4.347138439244527808e-01 -4.258557191312727364e-01 -4.258876730295251822e-01 -4.277830803786515368e-01
5.000000000000000000e+00 -6.650305002553977829e-01 -4.606982754407667469e-01 -4.866290747481096801e-01 -4.993746289148586759e-01 -4.763536362765806165e-01 -4.822148618040908996e-01 -4.728454675262252493e-01 -4.737195894538634988e-01 -4.766301270708825366e-01
5.100000000000000533e+00 -5.873655296925444080e-01 -5.655147162627326418e-01 -4.726939464732008434e-01 -5.117321655179566386e-01 -5.128320182303593988e-01 -5.173471647144201047e-01 -5.271152462526815796e-01 -5.193942084169247408e-01 -5.215749239992175657e-01
5.200000000000000178e+00 -4.932258745751942897e-01 -6.158149937808218288e-01 -5.319147781283039000e-01 -5.815920806487165917e-01 -5.644689838871039811e-01 -5.670650607611816829e-01 -5.655403453416735227e-01 -5.684204811443873684e-01 -5.693955585327040714e-01
5.300000000000000711e+00 -6.071793670113223573e-01 -5.273434311084039816e-01 -6.582384376994406816e-01 -6.112293753147419739e-01 -6.111238531654742401e-01 -6.132725986369671478e-01 -6.150351175122161784e-01 -6.153374512194638157e-01 -6.149394519427606731e-01
5.400000000000000355e+00 -6.173404763033945031e-01 -6.697004393557491886e-01 -6.756708132128234068e-01 -6.633003709355910216e-01 -6.527762985015479469e-01 -6.570332567921042255e-01 -6.587392004530931988e-01 -6.611139580327435317e-01 -6.569094895219552699e-01
5.500000000000000000e+00 -6.699418780894973446e-01 -7.079904088102105808e-01 -7.574374474038758631e-01 -6.825561791339092022e-01 -6.949242381256227619e-01 -6.937669580196669239e-01 -6.953263020222083535e-01 -7.028186774903596445e-01 -7.015530881947171782e-01
5.600000000000000533e+00 -7.418959078271962770e-01 -7.157556383447255532e-01 -7.561413727025683151e-01 -7.109401282359474328e-01 -7.464976093444356531e-01 -7.376944968040969330e-01 -7.446883451749337635e-01 -7.438114194911074062e-01 -7.406608625466866158e-01
5.700000000000000178e+00 -8.783954460288920796e-01 -7.146025709848913277e-01 -7.865889685284473964e-01 -7.812782408891943975e-01 -7.814089468375461367e-01 -7.773914649429083390e-01 -7.790454484460587192e-01 -7.837171141557732756e-01 -7.808183790323153239e-01
5.800000000000000711e+00 -9.456517652767340021e-01 -6.959841900359734490e-01 -8.257695184423892165e-01 -8.076710436548902861e-01 -8.143566246428496358e-01 -8.237887930388543278e-01 -8.202571682022135047e-01 -8.193571163751959263e-01 -8.176823172556620944e-01
5.900000000000000355e+00 -7.596292372387185576e-01 -8.241041887625931706e-01 -8.141745620330479438e-01 -8.461011979403535443e-01 -8.504236835640586190e-01 -8.551001665566924093e-01 -8.606588679563947908e-01 -8.511341524650605228e-01 -8.528774243128670607e-01
6.000000000000000000e+00 -9.952763542855833645e-01 -8.364333125090248622e-01 -8.701583239712085138e-01 -8.982945624625415793e-01 -8.821336056739856879e-01 -8.717567033956017397e-01 -8.878033941587190059e-01 -8.826933757350118315e-01 -8.864036178724350457e-01
6.100000000000000533e+00 -9.949959330661296564e-01 -9.187950923402266046e-01 -9.546343704059634394e-01 -9.202496568644933372e-01 -8.925796025200760653e-01 -9.148742179125874951e-01 -9.120741213972277661e-01 -9.104539617288661679e-01 -9.130581016128413996e-01
6.200000000000000178e+00 -8.473470309275729084e-01 -8.895855398886728382e-01 -9.035630227821044302e-01 -9.660859255971432358e-01 -9.402165981925937333e-01 -9.512509208750326017e-01 -9.349785648220469980e-01 -9.409430776581702016e-01 -9.424028734087955828e-01
6.300000000000000711e+00 -8.552657762943903785e-01 -9.077545675777262124e-01 -9.275436789372702995e-01 -9.619110852293153435e-01 -9.609322185519356685e-01 -9.674761851087855247e-01 -9.682226283762980223e-01 -9.678216845163990500e-01 -9.669139853463872836e-01
6.400000000000000355e+00 -9.946875317493372171e-01 -9.753536197981232947e-01 -9.986343736029245077e-01 -1.018714869361701192e+00 -9.859111135746051469e-01 -9.791303900909850144e-01 -9.830966650784325189e-01 -9.867583106898655254e-01 -9.881757834639847138e-01
6.500000000000000000e+00 -1.135291754600817660e+00 -9.881758829062321503e-01 -9.719272166638370791e-01 -1.012961073229746489e+00 -1.024939539613423323e+00 -1.000683643220269925e+00 -1.007413602985746559e+00 -1.006308523455764048e+00 -1.006029876230798870e+00
6.600000000000000533e+00 -9.246028328770096172e-01 -1.020379594072706508e+00 -1.039078458048009468e+00 -1.007769989321188664e+00 -1.018166282816662882e+00 -1.017648017414505279e+00 -1.023366879977850363e+00 -1.018386501362600116e+00 -1.021351528915833473e+00
6.700000000000000178e+00 -1.133464732010481146e+00 -1.111136955059722986e+00 -1.039678085633283899e+00 -9.965643743889267547e-01 -1.032039583758557422e+00 -1.026812081026792667e+00 -1.021727386931713610e+00 -1.030576947394527876e+00 -1.031791811983224783e+00
6.800000000000000711e+00 -1.164905266796693928e+00 -9.687415735194284672e-01 -1.099740144782407780e+00 -1.035289992168087592e+00 -1.047748843634185079e+00 -1.047438247938478950e+00 -1.045018121286024559e+00 -1.041192812558894953e+00 -1.043735927228524263e+00
6.900000000000000355e+00 -1.042276682453433079e+00 -1.033107706354493782e+00 -1.148276150300108434e+00 -1.035505411237116036e+00 -1.042889384305244693e+00 -1.048191990555521924e+00 -1.050001265951074014e+00 -1.046941385595390184e+00 -1.048919219599337094e+00
7.000000000000000000e+00 -1.092228991631855273e+00 -1.005641062660019402e+00 -1.039770790687229773e+00 -1.054457657739279464e+00 -1.055886789853816232e+00 -1.065189986699182745e+00 -1.051543810527922895e+00 -1.051096839311866260e+00 -1.053184036842099047e+00
7.100000000000000533e+00 -1.010548922081030865e+00 -1.063716033178073728e+00 -1.037490168715646588e+00 -1.048691729828473029e+00 -1.063269143972664255e+00 -1.044703119144746672e+00 -1.051163458439402509e+00 -1.052819567044190885e+00 -1.052432970588687677e+00
7.200000000000000178e+00 -1.025088112158811571e+00 -1.002336912743619246e+00 -1.064990987995469762e+00 -1.043730736213054566e+00 -1.062107956341106885e+00 -1.046967083617044159e+00 -1.052058515238974756e+00 -1.051101363244503428e+00 -1.050813887853943918e+00
7.300000000000000711e+00 -1.064386953823792670e+00 -1.117841557132071673e+00 -1.041569759539730189e+00 -1.045277608729670238e+00 -1.048117136603712751e+00 -1.060247222782765286e+00 -1.043647090647628728e+00 -1.043886278142657220e+00 -1.045000864675447394e+00
7.400000000000000355e+00 -1.160684780718002962e+00 -1.100110328759794864e+00 -1.017897332971499536e+00 -1.024341359425604114e+00 -1.024722746389366668e+00 -1.033290046073668478e+00 -1.034176856875440587e+00 -1.038509740062340203e+00 -1.039859826645368024e+00
7.500000000000000000e+00 -9.210572110543112645e-01 -1.008824459389332517e+00 -9.951294549449011262e-01 -1.012406438862772040e+00 -1.029551723526597184e+00 -1.022302975136548220e+00 -1.026453539330555609e+00 -1.027956822445037499e+00 -1.027983458654881499e+00
7.600000000000000533e+00 -9.163988426579193769e-01 -1.007877948059050066e+00 -1.027065584262440545e+00 -1.043388454166217727e+00 -1.024380494236681871e+00 -1.016533181368552086e+00 -1.012845225793059134e+00 -1.017463940904867359e+00 -1.019020238155611713e+00
7.700000000000000178e+00 -8.818043670750765894e-01 -9.424421583363827848e-01 -1.013914443343111094e+00 -1.009040095548071392e+00 -1.011970676082455167e+00 -1.013591019140910987e+00 -1.004663877605134870e+00 -1.005153076351465558e+00 -1.005439044136679838e+00
7.800000000000000711e+00 -1.066890503342886376e+00 -9.993664055997215634e-01 -1.009057343533319440e+00 -9.838583240246683292e-01 -9.916792405546183131e-01 -9.895125134218565321e-01 -9.895414662087991253e-01 -9.878417860603416756e-01 -9.895361995612380612e-01
7.900000000000000355e+00 -1.181230840506463986e+00 -9.884844495281731591e-01 -9.883652591748626204e-01 -9.723593712039397818e-01 -9.852885957714607734e-01 -9.750282163760959353e-01 -9.779570098355436780e-01 -9.732499776547467452e-01 -9.749800336736479389e-01
8.000000000000000000e+00 -9.310666852424779316e-01 -8.205993492929469779e-01 -9.481333471620846387e-01 -9.489878919507762634e-01 -9.545924856070510112e-01 -9.587517578507960270e-01 -9.617183974446598116e-01 -9.598888803154321803e-01 -9.587285160632786907e-01
8.099999999999999645e+00 -8.905549397869402251e-01 -1.012358520296781750e+00 -9.876963887007002008e-01 -9.357787805945240178e-01 -9.408898877225322366e-01 -9.483487556701660770e-01 -9.374764739272397618e-01 -9.446378610835221012e-01 -9.424086993496438858e-01
8.200000000000001066e+00 -6.934043696938088086e-01 -9.819836392717553597e-01 -8.063175361652201723e-01 -9.023090587257843742e-01 -9.333739355673357219e-01 -9.274166455063235226e-01 -9.246954641395079832e-01 -9.235915184396689126e-01 -9.228335630511471654e-01
8.300000000000000711e+00 -7.315420029669519320e-01 -8.811260345018213647e-01 -8.959702847142434479e-01 -8.720584416357485269e-01 -9.008868239114729004e-01 -9.017551038540649877e-01 -9.062915903225930991e-01 -9.022472786683386481e-01 -9.061081221917693940e-01
8.400000000000000355e+00 -9.766335741216856103e-01 -9.140905436972505127e-01 -8.631876759649719233e-01 -8.878090214594699381e-01 -8.802750100736459471e-01 -8.958709728797520366e-01 -8.810740496819020606e-01 -8.871367592463146323e-01 -8.874055216853310446e-01
8.500000000000000000e+00 -8.813771480406815684e-01 -8.672830177973190890e-01 -8.608715084000740925e-01 -8.589861920561885356e-01 -8.649633594097086986e-01 -8.836154473013794197e-01 -8.748924632969956594e-01 -8.708791793096584133e-01 -8.672583687353471182e-01
8.599999999999999645e+00 -8.588180016098864167e-01 -8.677521618320960251e-01 -8.884992112141038012e-01 -8.621601891722296962e-01 -8.565610386472887194e-01 -8.460508449455391711e-01 -8.566449515369503054e-01 -8.521029285724573965e-01 -8.521783903438447938e-01
8.700000000000001066e+00 -8.777427576681331445e-01 -9.184451966048793325e-01 -8.546247745628651193e-01 -8.725134913682257576e-01 -8.443661659435520717e-01 -8.412895618504568906e-01 -8.383993496044660487e-01 -8.333158962857898366e-01 -8.351363821985733349e-01
8.800000000000000711e+00 -8.782422714934829955e-01 -9.042266336271035376e-01 -8.340666767943984983e-01 -7.985489681877402379e-01 -8.064970790503019904e-01 -8.236688954356232717e-01 -8.149556194634062223e-01 -8.199260964452557143e-01 -8.209387309640002739e-01
8.900000000000000355e+00 -7.433247315712319114e-01 -7.596014433339209893e-01 -8.518106857937389753e-01 -8.028364244243535452e-01 -8.067861255011384847e-01 -7.998201910652479318e-01 -8.079929210132130724e-01 -8.070756383273024470e-01 -8.059700247771907078e-01
9.000000000000000000e+00 -8.352948764232207557e-01 -7.507875795093369442e-01 -7.896558126916152220e-01 -7.999068021526414274e-01 -8.024550150864327991e-01 -7.965461564356063340e-01 -7.885298963273277284e-01 -7.927905009436951866e-01 -7.936947159206976243e-01
9.099999999999999645e+00 -8.762688459792915552e-01 -7.893820853432642615e-01 -7.174728595135616560e-01 -7.663971008786316652e-01 -7.720582360465129135e-01 -7.864645298676385954e-01 -7.787619413777429056e-01 -7.852423813299848065e-01 -7.819744712482008531e-01
9.200000000000001066e+00 -7.532662033245337563e-01 -8.117070564702356661e-01 -7.441405200857839075e-01 -7.609893184384194376e-01 -7.829963566061506341e-01 -7.702865956318385443e-01 -7.742753305647794848e-01 -7.728442090721980851e-01 -7.720476947881833585e-01
9.300000000000000711e+00 -8.495868793875243075e-01 -8.087337219766631558e-01 -7.805204427698316794e-01 -8.002932324001421627e-01 -7.534649214274020679e-01 -7.685283081724411103e-01 -7.673700736062113448e-01 -7.641523009437257707e-01 -7.647537237840491553e-01
9.400000000000000355e+00 -9.037653999159870333e-01 -7.611531007794998249e-01 -7.867592471193317616e-01 -7.747294470443324421e-01 -7.483158711981642286e-01 -7.517797360818274655e-01 -7.646148633107952008e-01 -7.600135182211187335e-01 -7.612674540484564156e-01
9.500000000000000000e+00 -9.105612249929834201e-01 -7.785059893512070728e-01 -8.015508606227387256e-01 -7.673160707760484645e-01 -7.681113812563071797e-01 -7.601759076700735918e-01 -7.583799158551056685e-01 -7.589588653219269121e-01 -7.562877867741161220e-01
9.600000000000001421e+00 -6.878867852684520390e-01 -7.906613050710965540e-01 -7.248617227436194854e-01 -7.663952382024018517e-01 -7.463622333256874075e-01 -7.510269130642807101e-01 -7.626563585483573382e-01 -7.587819830803563814e-01 -7.570696009091533174e-01
9.700000000000001066e+00 -8.398508409660027096e-01 -8.102633992822364517e-01 -7.509641609833118681e-01 -7.887977294298648134e-01 -7.674724232652835321e-01 -7.492328216727517365e-01 -7.653494675416335769e-01 -7.585332790010755888e-01 -7.610024264171033614e-01
9.800000000000000711e+00 -6.831449426951601289e-01 -7.713996269581251397e-01 -7.439599324326041652e-01 -7.585089835688255677e-01 -7.632048638835441379e-01 -7.630045821962472274e-01 -7.652065992957646223e-01 -7.645989927991134749e-01 -7.651326988440324550e-01
9.900000000000000355e+00 -8.654335560207259137e-01 -7.362629901307115032e-01 -7.374269605984398179e-01 -7.808877382443810689e-01 -7.709827546121337249e-01 -7.759937640220199162e-01 -7.735419258188972469e-01 -7.746680137321305670e-01 -7.732065348686618655e-01
1.000000000000000000e+01 -8.426936873200413514e-01 -7.340914945728770347e-01 -7.627497877807489779e-01 -7.817388610420060724e-01 -7.824774056638188480e-01 -7.857457849650333337e-01 -7.847583567113118885e-01 -7.825409076385581031e-01 -7.829132828710289038e-01
